Course Code,Course Title,Track Name,Department Code,Status,Insert Query
ESORCTA2023,ESORCT200-Clinical Essentials,CSI Academy,ETA,Active,
ESORCTA2024,ESORCT200-Oracle LSH Essentials,CSI Academy,ETA,Active,
ESORCTA2025,ESORCTA200-IFS Apps Administration,CSI Academy,ETA,Active,
ESORCTA2026,ESORCTA200-ORACLE-CRM On Demand,CSI Academy,ETA,Active,
ESORCTA2058,ES-T-P200-ORC-Customer Hub (SIEBEL UCM),CSI Academy,ETA,Active,
ESORCTA2062,ESORCT200-SOA-FOUNDATION,CSI Academy,ETA,Active,
ESORCTCE021,ESORCT-KRONOS-WTK-WFSO,CSI Academy,ETA,Active,
ESORCTI1007,ESORCTI120-Primavera P6 R8.2,CSI Academy,ETA,Active,
ESORCTI1010,ESORCTI100-JDE TECH,CSI Academy,ETA,Active,
ESORCTI1011,ESORCTI100-OFSAA Overview,CSI Academy,ETA,Active,
ESORCTI2020,ESORCTI200-Oracle Knowledge,CSI Academy,ETA,Active,
ESORCTI2021,ESORCTI200-IFS-RFW Advance,CSI Academy,ETA,Active,
ESORCTI2022,ESORCTI200-SIEBEL-WORKFLOW,CSI Academy,ETA,Active,
ESORCTI2023,ESORCTI200-ATG Commerce Implementation,CSI Academy,ETA,Active,
ESORCTI2024,ESORCTI200-IFS-Applications-Security,CSI Academy,ETA,Active,
ESORCTZ1006,ESORCTA100-IFS-Integration,CSI Academy,ETA,Active,
ESORFCB,ESOR - Foundation Course in Banking,CSI Academy,ETA,Active,
ESORFUAPPDM,Oracle Fusion Applications- Data Migrati,CSI Academy,ETA,Active,
ESORFUSFIN,Oracle Fusion Financials_ESORFUSFIN,CSI Academy,ETA,Active,
ESORINV,Oracle Inventory,CSI Academy,ETA,Active,
ESOROFPPM,Oracle Fusion Projects Portfolio Managem,CSI Academy,ETA,Active,
ESOSR12EBT,Oracle R12 ebusiness tax,CSI Academy,ETA,Active,
ESOTHMFGD001,ESOTHMFGD-MFG Found Course M1,CSI Academy,ETA,Active,
ESOTHMFGD002,ESOTHMFGD-MFG Found Course M2,CSI Academy,ETA,Active,
ESOTHMFGD003,ESOTHMFGD-Tech Distribution,CSI Academy,ETA,Active,
ESOTHMFGD004,ESOTHMFGD-DiscretMFGIndOverview,CSI Academy,ETA,Active,
ESOTHRCLD001,ESOTHRCLD-AdvCPG-Sales&MktMgmt,CSI Academy,ETA,Active,
ESOTHRCLD002,ESOTHRCLD-BasicsofTrptation&Logistics,CSI Academy,ETA,Active,
ESOTHRCLD004,ESOTHRCLD-RETL Warehouse Mgmt,CSI Academy,ETA,Active,
ESOTHRCLD005,ESOTHRCLD-Parcel Exp Logisitcs,CSI Academy,ETA,Active,
ESPPRPCBC62,PEGA PRPC Boot Camp 6.2,Digital & Integration Services,ETA,Active,
ESPPRPCFT,PEGA PRPC Fast Track 6.2,Digital & Integration Services,ETA,Active,
ESPSNAP,PeopleSoft NA Payroll,CSI Academy,ETA,Active,
ESSAPABLV,SAP ABAP List Viewer,CSI Academy,ETA,Active,
ESSAPFA1003,ES-F-P100-SAP-SAP-SCM Overview,CSI Academy,ETA,Active,
ESSAPFA1006,ES-F-P100-SAP-SAP-FICO_NEWGL,CSI Academy,ETA,Active,
ESSAPFA1007,ESSAPFA100-IS Banking Overview,CSI Academy,ETA,Active,
ESSAPFA2009,ES-F-P200-SAP-SAP-EPM,CSI Academy,ETA,Active,
ESSAPFA2012,ES-F-P200-SAP-SAP-FI Overview,CSI Academy,ETA,Active,
ESSAPFA2015,ES-F-P200-SAP-SAP-ECM,CSI Academy,ETA,Active,
ESSAPFA2016,ES-F-P200-SAP-SAP-APO GATP,CSI Academy,ETA,Active,
ESSAPFA2017,ESSAPFA200-Insurance,CSI Academy,ETA,Active,
ESSAPFA2018,ESSAPFA200-SAP-IS-AFS-SD,CSI Academy,ETA,Active,
ESSAPFA2019,ESSAPFA200-SAP-IS-AFS-MM,CSI Academy,ETA,Active,
ESSAPFA2020,ES-F-P200-SAP-SAP-CO,CSI Academy,ETA,Active,
ESSAPFA2077,ESSAPFA200-NEWGL,CSI Academy,ETA,Active,
ESSAPFA3003,ES-F-P300-SAP-Pharma IT Compliance,CSI Academy,ETA,Active,
ESSAPFAN06,ESSAPFFSAN-SAP-PP,CSI Academy,ETA,Active,
ESSAPFCE001,ESSAPFCE-Bank Chains,CSI Academy,ETA,Active,
ESSAPFCE002,ESSAPFCE-FICO-Treasury Transactions,CSI Academy,ETA,Active,
ESSAPFCE003,ESSAPFCE-Implementation of BTEtracking,CSI Academy,ETA,Active,
ESSAPFCE004,ESSAPFCE-PI sheet Configuration,CSI Academy,ETA,Active,
ESSAPFCE005,ESSAPFCE-Variant Config Concepts,CSI Academy,ETA,Active,
ESSAPFCE010,ESSAPF-Processing in SAP using variants,CSI Academy,ETA,Active,
ESSAPFCE011,ESSAPF-SAP QM Master Data,CSI Academy,ETA,Active,
ESSAPFCE013,ESSAPF-Serialization Track & Trace,CSI Academy,ETA,Active,
ESSAPFCE015,ESSAPF-Primavera P6 R8.2,CSI Academy,ETA,Active,
ESSAPFCE016,ESSAPF-Standard cost Roll up,CSI Academy,ETA,Active,
ESSAPFCE017,ESSAPF-Query Designing in SAP,CSI Academy,ETA,Active,
ESSAPFCE018,ESSAPF-Chart of Accounts - Design,CSI Academy,ETA,Active,
ESSAPFCE019,ESSAPF-Intg XLS based Cost center plng,CSI Academy,ETA,Active,
ESSAPFCE020,ESSAPF-E-Bank Stmt Reconciliation in SAP,CSI Academy,ETA,Active,
ESSAPFCE021,ESSAPF-Fixed Assets Migration in SAP,CSI Academy,ETA,Active,
ESSAPFFS07,ESSAPFFSAN-SAP HCM,CSI Academy,ETA,Active,
ESSAPFI1018,ESSAPFI100-GRC,CSI Academy,ETA,Active,
ESSAPNW&CAF,Introduction to CAF and Netweaver,CSI Academy,ETA,Active,
ESSAPTA1001,ESSAPTA100- Bank Analyzer Overview,CSI Academy,ETA,Active,
ESSAPTA2011,ES-T-P200-SAP-SAP-BASIS,CSI Academy,ETA,Active,
ESSAPTA2012,ES-T-P200-SAP-SAP-BI-Business Objects,CSI Academy,ETA,Active,
ESSAPTA2013,ES-T-P200-SAP-SAP-Enterprise Portal,CSI Academy,ETA,Active,
ESSAPTA2015,ESSAPTA200-MDM,CSI Academy,ETA,Active,
ESSAPTA2017,ESSAPT200-ABAP Objects,CSI Academy,ETA,Active,
ESSAPTA2018,ESSAPTA200-SAP ABAP Workflow,CSI Academy,ETA,Active,
ESSAPTA2019,ESSAPT200-ABAP Enhancement Framework,CSI Academy,ETA,Active,
ESSAPTA2021,ESSAPT200-SAP FSCM,CSI Academy,ETA,Active,
ESSAPTA2099,ESSAPT200-SAP ABAP Webdynpro,CSI Academy,ETA,Active,
ESSAPTA3002,ESSAPT-SAP-HANA,CSI Academy,ETA,Active,
ESSAPTCE006,ESSAPTCE-BW ACCELERATOR,CSI Academy,ETA,Active,
ESSAPTCE007,ESSAPTCE-OLAP Cache Optzn in SAP BW,CSI Academy,ETA,Active,
ESSAPTCE009,ESSAPTCE-BASIS Security Overview,CSI Academy,ETA,Active,
ESSAPTCE012,ESSAPT-SOX overview,CSI Academy,ETA,Active,
ESSAPTCE014,ESSAPT-Adobe Forms in Webdyn Pro,CSI Academy,ETA,Active,
ESSAPTCE022,ESSAPTCE-CRM ABAP,CSI Academy,ETA,Active,
ESSAPTI2020,ESSAPT-SAP-SecurityFundamentals,CSI Academy,ETA,Active,
ESSAPTI2021,ESSAPTI200-Deposit Management,CSI Academy,ETA,Active,
ESSAPTI3011,ESSAPTI300-CTSM,CSI Academy,ETA,Active,
ESSBAS,SAP BASIS and SECURITY,CSI Academy,ETA,Active,
ESSIECRMOVR,Siebel CRM Overview,CSI Academy,ETA,Active,
ESSOA,Service Oriented Architecture_ESSOA,Digital & Integration Services,ETA,Active,
ESTFPEASESTO,ES-TECH-FP-EAIS-SE-SFDC-Technology Overv,Digital & Integration Services,ETA,Active,
ESTibcoBW,Tibco BW_ESTibcoBW,Digital & Integration Services,ETA,Active,
ESTIEM,Tibco EMS,Digital & Integration Services,ETA,Active,
ESTP,Estimation @ Proposal - Australia,CSI Academy,ETA,Active,
ESUAOM03,P200 Oracle MFG - Costing,CSI Academy,ETA,Active,
ESUAPOSNP,APO-Supply network planning,CSI Academy,ETA,Active,
ESU-OAPR,Oracle Advanced Pricing_ESU-OAPR,CSI Academy,ETA,Active,
ESU-OIPR,Oracle iProcurement_ESU-OIPR,CSI Academy,ETA,Active,
ESU-OPM,Oracle Project Manufacturing,CSI Academy,ETA,Active,
ESU-OPO,P200 Oracle SD - Purchasing_ESU-OPO,CSI Academy,ETA,Active,
ESUSAP_SOLMN,SAP Solution Manager,CSI Academy,ETA,Active,
FACIL,Facilitation Skills - Australia,CSI Academy,ETA,Active,
FORD-DGIM,Design guidelines for Injection Molded,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('FORD-DGIM','Design guidelines for Injection Molded')"
GEN07,Microsoft Excel_GEN07,Business Intelligence,ETA,Active,
GEN12,Microsoft Technical Seminar,Microsoft,ETA,Active,
GEN13,Java Technical Seminar_GEN13,Java,ETA,Active,
GEN131,IBM Technical Event,Mainframe,ETA,Active,
GEN15,SCJP 6 Preparatory Workshop_GEN15,Java,ETA,Active,
GEN16,Business Values Articulation,Business Analysis,ETA,Active,
GEN163,C++ STL,Open Systems,ETA,Active,
GEN164,New features of DFSORT and ICETOOL,Mainframe,ETA,Active,
GEN170,Business 301,Singapore Management University Programs,ETA,Active,
GEN171,Data Analysis using Spreadsheets_GEN171,Singapore Management University Programs,ETA,Active,
GEN172,Business Process Mgmt,Singapore Management University Programs,ETA,Active,
GEN173,Business 301 TTT,Singapore Management University Programs,ETA,Active,
GEN174,Data Analysis using Spreadsheets TTT,Singapore Management University Programs,ETA,Active,
GEN175,Business Process Management TTT,Singapore Management University Programs,ETA,Active,
GEN179,AS/400 Seminar,AS/400,ETA,Active,
GEN189,Domain Induction training for FSI,Business Intelligence,ETA,Active,
GEN20,EnR Open Systems Technical Seminar,Open Systems,ETA,Active,
GEN203,Mainframe EA Minor Enhancement-1,Mainframe,ETA,Active,
GEN21,EnR Open Systems Technical Workshop,Open Systems,ETA,Active,
GEN232,IBM Strategy for Cloud on Mainframes,Mainframe,ETA,Active,
GEN240,HP AIS-Application Lifecycle Management,Mobility,ETA,Active,
GEN250,Impactful Practitioner Series,Architecture,ETA,Active,
Hadoop Class,Hadoop,BigData,ETA,Active,
HCM-BO,Business Objects training,CSI Academy,ETA,Active,
HCMHRBAP,HCM-HR ABAP_HCMHRBAP,CSI Academy,ETA,Active,
HMWFMITR2001,WFM-Kronos,CSI Academy,ETA,Active,
IA101,Introduction to Information Architecture,Architecture,ETA,Active,
IBPOJMLPECM,E-Commerce,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('IBPOJMLPECM','E-Commerce')"
iEngageLon,iEngage - Engagement solution,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('iEngageLon','iEngage - Engagement solution')"
IISA,IIS Administration,Microsoft,ETA,Active,
IITLENG0370,Networking Basics,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('IITLENG0370','Networking Basics')"
IIVS- MT,IVS-Mobile Testing,IVS Academy,ETA,Active,
IIVS-AB,Architecture basics,IVS Academy,ETA,Active,
IIVS-Abiniti,IVS-Ab Initio Training,IVS Academy,ETA,Active,
IIVS-Agile,IVS-Introduction to Agile testing,IVS Academy,ETA,Active,
IIVS-ASQL,IVS-Advanced SQL,IVS Academy,ETA,Active,
IIVS-ATO,IVS-AcceleraTest,IVS Academy,ETA,Active,
IIVS-BAT,IVS-BA Trainings,IVS Academy,ETA,Active,
IIVS-BORT,Business Objects Reports Testing,IVS Academy,ETA,Active,
IIVS-BSQL,IVS- Basic SQL,IVS Academy,ETA,Active,
IIVS-CT,IVS-Cloud Testing,IVS Academy,ETA,Active,
IIVSDATUCDN1,Automation Testing Using C# and .NET,IVS Academy,ETA,Active,
IIVS-DB,IVS-Databases,IVS Academy,ETA,Active,
IIVS-DM,IVS-Defect Management,IVS Academy,ETA,Active,
IIVS-DWT,IVS-Intro to Data Warehouse Testing,IVS Academy,ETA,Active,
IIVS-DWTBC,IVS-Data Warehouse Testing Boot Camp,IVS Academy,ETA,Active,
IIVS-FTGEN,IVS-Functional Test Case Generator,IVS Academy,ETA,Active,
IIVS-GHT,IVS-GH Tester Session,IVS Academy,ETA,Active,
IIVS-GT,IVS-GenTUF,IVS Academy,ETA,Active,
IIVS-HPBPT,IVS-HP BPT Training,IVS Academy,ETA,Active,
IIVS-HP-WST,IVS-Web Service Testing using HP Service,IVS Academy,ETA,Active,
IIVS-IAF,IVS Introduction to Automation Framework,IVS Academy,ETA,Active,
IIVS-IAT,IVS-Introduction to AccessibilityTesting,IVS Academy,ETA,Active,
IIVS-IAUT,IVS-Introduction to Automation,IVS Academy,ETA,Active,
IIVS-IBM,IBM Optim,IVS Academy,ETA,Active,
IIVS-IBPT,IVS-Introduction to BPT,IVS Academy,ETA,Active,
IIVS-IMST,IVS- Microstrategy,IVS Academy,ETA,Active,
IIVS-IMT,IVS-Introduction to Mainframe Testing,IVS Academy,ETA,Active,
IIVS-INF,IVS-Informatica ETL,IVS Academy,ETA,Active,
IIVS-IPC,IVS-Introduction to Performance Center,IVS Academy,ETA,Active,
IIVS-IPT,IVS-Introduction to Performance Testing,IVS Academy,ETA,Active,
IIVS-IQTP,IVS-Introduction to QTP,IVS Academy,ETA,Active,
IIVS-IS,IVS-Selenium,IVS Academy,ETA,Active,
IIVS-ITO,Infrastructure Testing Orientation,IVS Academy,ETA,Active,
IIVS-IVSSOL,IVS-Solutions Overview,IVS Academy,ETA,Active,
IIVS-JMeter,IVS-JMeter,IVS Academy,ETA,Active,
IIVS-MDDM,MDDM,IVS Academy,ETA,Active,
IIVS-MitWA,IVS-Mitwa,IVS Academy,ETA,Active,
IIVS-MMSXL,IVS-Introduction to Macros - MS Excel,IVS Academy,ETA,Active,
IIVS-NFR,NFR,IVS Academy,ETA,Active,
IIVS-Oracle,IVS-Oracle,IVS Academy,ETA,Active,
IIVS-PBA,Performance Bottleneck Analysis,IVS Academy,ETA,Active,
IIVS-PO,IVS-Perfaware,IVS Academy,ETA,Active,
IIVS-PTA,IVS-Performance Testing Analysis,IVS Academy,ETA,Active,
IIVS-PTBC,IVS-Performance Testing Bootcamp,IVS Academy,ETA,Active,
IIVS-PTRPT,IVS-PerformanceTesting using RPT,IVS Academy,ETA,Active,
IIVS-PTS,Performance Test Strategy,IVS Academy,ETA,Active,
IIVS-PTT,IVS-Package Testing Theory,IVS Academy,ETA,Active,
IIVS-QAD,IVS-QADash,IVS Academy,ETA,Active,
IIVS-RFTT,IVS-Rational Functional Tester Tool,IVS Academy,ETA,Active,
IIVS-RQM,IVS-Rational Quality Manager,IVS Academy,ETA,Active,
IIVS-SAP,IVS-Introduction to SAP Testing,IVS Academy,ETA,Active,
IIVS-SAPBW,IVS-SAP Business Warehouse Testing,IVS Academy,ETA,Active,
IIVS-SOAPUI,IVS-Introduction to SOAPUI Pro Tool,IVS Academy,ETA,Active,
IIVS-SPT,IVS-Introduction to specialized testing,IVS Academy,ETA,Active,
IIVS-ST,IVS-Security Testing Basics,IVS Academy,ETA,Active,
IIVS-TB,IVS-Testing Basics,IVS Academy,ETA,Active,
IIVS-TCoE,IVS-TCoE,IVS Academy,ETA,Active,
IIVS-TDM,IVS-Test Data Management,IVS Academy,ETA,Active,
IIVS-Testing,Testing metrics,IVS Academy,ETA,Active,
IIVS-TM,IVS-Test Management,IVS Academy,ETA,Active,
IIVS-TTTAUT,IVS-Train The Trainer on automation,IVS Academy,ETA,Active,
IIVS-TUEM,IVS-Test Unit Estimation Model,IVS Academy,ETA,Active,
IMAD52,Informatica Administration_IMAD52,IMS Academy,ETA,Active,
IMAOS04,Crystal Reports Training,IMS Academy,ETA,Active,
IMCS04,Building Cisco Multilayer Switched Netwo,IMS Academy,ETA,Active,
IMNW01AE,Network Fundamentals,IMS Academy,ETA,Active,
IMNW02AE,LAN Switching,IMS Academy,ETA,Active,
IMNW03AE,IPRouting,IMS Academy,ETA,Active,
IMNW04AE,WAN Technologies_IMNW04AE,IMS Academy,ETA,Active,
IMNW05AE,Network Security_IMNW05AE,IMS Academy,ETA,Active,
IMS- JBOSS,"IMS-JBOSS App server, Portal& Admin",IMS Academy,ETA,Active,
IMS- Unix,IMS- Unix&Shell Scripting,IMS Academy,ETA,Active,
IMSAECOMP02,Fundamentals of Operating System Admin,IMS Academy,ETA,Active,
IMSAECOMP03,Fundamentals of Database Administration,IMS Academy,ETA,Active,
IMSAECOMP04,Fundamentals of Networking_IMSAECOMP04,IMS Academy,ETA,Active,
IMSAECOMP05,Relational Database Management System_IMSAECOMP05,IMS Academy,ETA,Active,
IMSAECOMP06,Introduction to Web Technologies_IMSAECOMP06,IMS Academy,ETA,Active,
IMSAECOMP07,Basic UNIX Command,IMS Academy,ETA,Active,
IMSAPP01,IMS Certified Applications Engineer,IMS Academy,ETA,Active,
IMSAPPDNA02,appdnnna,IMS Academy,ETA,Active,
IMSCOMPRE,IMS-Comprehensive Exam,IMS Academy,ETA,Active,
IMSCRSTRP1,Crystal Reports XI,IMS Academy,ETA,Active,
IMSDB11PSQL,Oracle 11g PL/SQL,IMS Academy,ETA,Active,
IMSDB11SQL,Oracle 11g SQL,IMS Academy,ETA,Active,
IMSDBAOR11PT,Oracle 11g DB Performance Tuning,IMS Academy,ETA,Active,
IMSDBAORA11,Oracle 11g Data Base Admin(customized),IMS Academy,ETA,Active,
IMSDBAORA12,Oracle Database 11g RAC Administration,IMS Academy,ETA,Active,
IMSDBASYB01,Sybase DBA Training,IMS Academy,ETA,Active,
IMSDBMYSQL01,MYSQL_IMSDBMYSQL01,IMS Academy,ETA,Active,
IMSDBMYSQL02,MYSQL5 Database Admin (Theory),IMS Academy,ETA,Active,
IMSDBORA11L1,Oracle 11g Workshop1 (OCA),IMS Academy,ETA,Active,
IMSDBORA11L2,Oracle 11g Workshop2 (OCA),IMS Academy,ETA,Active,
IMSDBORA11L4,IMS Oracle DBA L2,IMS Academy,ETA,Active,
IMS-GreenIT,IMS- ISEB Foundation Cert in Green IT,IMS Academy,ETA,Active,
IMSIISVR,IMS-IIS server training,IMS Academy,ETA,Active,
IMS-ITILV3 S,IMS-Service Lifecycle Service/Stratergy,IMS Academy,ETA,Active,
IMS-JASA,IMS-JBoss Application Server Admin,IMS Academy,ETA,Active,
IMSMSEXCH10,Windows Exchange Server 2010,IMS Academy,ETA,Active,
IMSMSIIS07,Internet Information Services(IIS)Admin7,IMS Academy,ETA,Active,
IMSMSMQ,IMS-Message Broker and MQ Admin,IMS Academy,ETA,Active,
IMSMSSCCM,MS Systems Center Config Manager (SCCM),IMS Academy,ETA,Active,
IMSMSSCCM120,Config&DplingSysCenter2012ConMgrOrchestr_IMSMSSCCM120,IMS Academy,ETA,Active,
IMSMSSQL01,SQL Server Architecuter and Fundamentals,IMS Academy,ETA,Active,
IMSMSSQL08L1,MS SQL Server 2008 Administration1,IMS Academy,ETA,Active,
IMSMSSQL08L2,MS SQL Server 2008 Administration2,IMS Academy,ETA,Active,
IMSMSSQL08R2,SQL Server 2008 R2,IMS Academy,ETA,Active,
IMSMSSVR08,MS Windows Server 2008 Administration_IMSMSSVR08,IMS Academy,ETA,Active,
IMSMSSVRAD08,MS Windows 2008 Active Directory,IMS Academy,ETA,Active,
IMSMSSVRAD09,WindowsServer2008Admin&Active Directory,IMS Academy,ETA,Active,
IMSMSSVRAD10,IMS Fundamentals of OS AdminWinL1,IMS Academy,ETA,Active,
IMSMSWINCL01,Windows 7 Client Admin,IMS Academy,ETA,Active,
IMSMSWINCL02,Windows 8 Client Admin,IMS Academy,ETA,Active,
IMSMWC01,Introduction to C #,IMS Academy,ETA,Active,
IMSMWINFO901,Informatica 9 Administration,IMS Academy,ETA,Active,
IMSMWINFO903,Informatica 9 Admin& Application support,IMS Academy,ETA,Active,
IMSMWINFOTL1,Informatica PC express ETL tool,IMS Academy,ETA,Active,
IMSMWJBOSADM,JBoss Application Server Administration,IMS Academy,ETA,Active,
IMSMWMOSS07,MS Sharepoint Server (MOSS) 2010 Admin,IMS Academy,ETA,Active,
IMSMWSCR01,JavaScript_IMSMWSCR01,IMS Academy,ETA,Active,
IMSMWSCR02,XML_IMSMWSCR02,IMS Academy,ETA,Active,
IMSMWSCR03,AJAX,IMS Academy,ETA,Active,
IMSMWTECH01,IMS Intro to Middleware Tech L1,IMS Academy,ETA,Active,
IMSMWVBSCP,VB Script_IMSMWVBSCP,IMS Academy,ETA,Active,
IMSMWWEB03,Websphere 7.0 Administartion,IMS Academy,ETA,Active,
IMSMWWEB04,WebSphere Application Server Admin,IMS Academy,ETA,Active,
IMSMWWEBL11,Weblogic 11 Admnistration,IMS Academy,ETA,Active,
IMSMWWEBL12,Weblogic 10.3 Administration,IMS Academy,ETA,Active,
IMSMWWEMQ07,Websphere MQ Admin V7,IMS Academy,ETA,Active,
IMSNWCIS01,Cisco Cert Network Associate(CCNA)-ICND1,IMS Academy,ETA,Active,
IMSNWCIS010,Network Intro and Troubleshooting,IMS Academy,ETA,Active,
IMSNWCIS02,Cisco Cert Network Associate(CCNA)-ICND2,IMS Academy,ETA,Active,
IMSNWCIS03,Cisco Cert NW Professional (CCNP-Switch),IMS Academy,ETA,Active,
IMSNWCIS04,Cisco Cert Netwk Professional(CCNP)ROUTE,IMS Academy,ETA,Active,
IMSNWCIS05,Cisco Cert Netwrk Profsnal (CCNP)TSHOOT,IMS Academy,ETA,Active,
IMSNWCIS08,CCNA Security Certification Training,IMS Academy,ETA,Active,
IMSNWCIS09,IntroductiontoWireless Telecommunication,IMS Academy,ETA,Active,
IMSNWCIS10,Cisco Certified Network Associate (CCNA),IMS Academy,ETA,Active,
IMSNWFOR1,Fundamentals fo Routing,IMS Academy,ETA,Active,
IMSNWRTSW010,Network Routing and Switching Basics,IMS Academy,ETA,Active,
IMSNWTTC01,Tranmission & Telephony Concepts,IMS Academy,ETA,Active,
IMS-OCA 11g,IMS-OCA 11g New Features,IMS Academy,ETA,Active,
IMS-ORMAN,Oracle RMAN:Advd Backup & Recovery concp,IMS Academy,ETA,Active,
IMSPMBridge,IMS Bridge Program,IMS Academy,ETA,Active,
IMSPRITIL301,ITILV3 Service Lifecycle Service Operatn,IMS Academy,ETA,Active,
IMSPRITIL312,ITIL Awareness Session,IMS Academy,ETA,Active,
IMSPRITIL315,ITIL Foundation 2011,IMS Academy,ETA,Active,
IMSPRITIL316,ITIL 2011 Service Desk and Incident Management,IMS Academy,ETA,Active,
IMSPRITIL317,ITIL 2011 Problem and Change Management,IMS Academy,ETA,Active,
IMSPRITIL318,ITIL 2011 Release and Config Management,IMS Academy,ETA,Active,
IMSPRSIX01,IMS Six Sigma Awareness_IMSPRSIX01,IMS Academy,ETA,Active,
IMSSAPBA04,SAP Basis L1 Certification course,IMS Academy,ETA,Active,
IMSSCCM2007,SCCM 2007 Administration,IMS Academy,ETA,Active,
IMSSTOSAN,SAN Fundamentals (Theory),IMS Academy,ETA,Active,
IMS-Test,IMS-Test Course,IMS Academy,ETA,Active,
IMSTRNG,"Win Server 2003,ADS,NW Infra,Exchange 03_IMSTRNG",IMS Academy,ETA,Active,
IMSUXLinux01,Overview of Linux,IMS Academy,ETA,Active,
IMSUXLinux02,Linux Admin,IMS Academy,ETA,Active,
IMSUXLinux03,Advance Linux Admin,IMS Academy,ETA,Active,
IMSUXPERL01,PERL Scripting_IMSUXPERL01,IMS Academy,ETA,Active,
IMSUXSHEL01,Shell Scripting,IMS Academy,ETA,Active,
IMSUXSOL10L1,Solaris OS 10 Admin Level 1,IMS Academy,ETA,Active,
IMSUXSOL10L2,Solaris OS 10 Admin Level 2,IMS Academy,ETA,Active,
IMSWEB20,Overview of ITIL,IMS Academy,ETA,Active,
InfluxBP,InFlux Business Process Engineering,Business Analysis,ETA,Active,
INTROAOS,Intro to Application Operation Support,IMS Academy,ETA,Active,
INTROJAVAJEE,Introduction to Java and JEE,IMS Academy,ETA,Active,
iRace,iRace Session - London,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('iRace','iRace Session - London')"
ITL ENG MOB,Mobile Automation with Appium IO,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITL ENG MOB','Mobile Automation with Appium IO')"
ITLENG0005,Agile Scrum Methodology,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0005','Agile Scrum Methodology')"
ITLENG0024,INTRODUCTION TO AUTOSAR,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0024','INTRODUCTION TO AUTOSAR')"
ITLENG0026,HTML5_ITLENG0026,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0026','HTML5_ITLENG0026')"
ITLENG0028,PLM primer training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0028','PLM primer training')"
ITLENG0056,Introduction to Selenium Automation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0056','Introduction to Selenium Automation')"
ITLENG0068,Global Markets Induction Program_ITLENG0068,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0068','Global Markets Induction Program_ITLENG0068')"
ITLENG0070,Introduction to Selenium Automation_ITLENG0070,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0070','Introduction to Selenium Automation_ITLENG0070')"
ITLENG0078,IT Asset Management and Current CVS ITAM_ITLENG0078,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0078','IT Asset Management and Current CVS ITAM_ITLENG0078')"
ITLENG0080,Home networking with DLNA & UPnP_ITLENG0080,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('ITLENG0080','Home networking with DLNA & UPnP_ITLENG0080')"
